Code,Name,Market,Marcap
006220,제주은행,KOSPI,436951318920
089590,제주항공,KOSPI,452395925850
216080,제테마,KOSDAQ,260694430320
337930,젝시믹스,KOSDAQ,150162963500
229000,젠큐릭스,KOSDAQ,32396830260
082270,젬백스,KOSDAQ,998721102600
004910,조광페인트,KOSPI,61568000000
004700,조광피혁,KOSPI,452806297800
001550,조비,KOSPI,57374240950
462520,조선내화,KOSPI,161941594880
120030,조선선재,KOSPI,122746737600
034940,조아제약,KOSDAQ,30205331325
067000,조이시티,KOSDAQ,151340960590
309930,조이웍스앤코,KOSDAQ,26494985936
018470,조일알미늄,KOSPI,161455444275
002600,조흥,KOSPI,95460000000
185750,종근당,KOSPI,1142870184000
063160,종근당바이오,KOSPI,107250557100
001630,종근당홀딩스,KOSPI,225193251950
033340,좋은사람들,KOSDAQ,161907431860
036930,주성엔지니어링,KOSDAQ,1533857016450
109070,주성코퍼레이션,KOSPI,43093147680
044380,주연테크,KOSPI,25986077546
072020,중앙백신,KOSDAQ,89195418410
000440,중앙에너비스,KOSDAQ,102000389400
051980,중앙첨단소재,KOSDAQ,249956345250
228760,지노믹트리,KOSDAQ,640029363750
314130,지놈앤컴퍼니,KOSDAQ,224870627630
013890,지누스,KOSPI,272618556000
389030,지니너스,KOSDAQ,108727014700
263860,지니언스,KOSDAQ,165248720000
303030,지니틱스,KOSDAQ,23838382027
036180,지더블유바이텍,KOSDAQ,53929030348
208350,지란지교시큐리티,KOSDAQ,24612045150
446840,지슨,KOSDAQ,90238794618
144510,지씨셀,KOSDAQ,365777963600
340450,지씨지놈,KOSDAQ,153730154500
358570,지아이이노베이션,KOSDAQ,882724735620
382480,지아이텍,KOSDAQ,89537493500
382800,지앤비에스에코,KOSDAQ,92787484515
051160,지어소프트,KOSDAQ,118843622400
053050,지에스이,KOSDAQ,68821535115
388610,지에프씨생명과학,KOSDAQ,67294888290
493330,지에프아이,KOSDAQ,138278628000
119850,지엔씨에너지,KOSDAQ,573244478650
065060,지엔코,KOSDAQ,18350419884
204840,지엘팜텍,KOSDAQ,83287632444
013870,지엠비코리아,KOSPI,85253091600
071320,지역난방공사,KOSPI,1192610632000
311320,지오엘리먼트,KOSDAQ,90194104000
456160,지투지바이오,KOSDAQ,1277519568000
388050,지투파워,KOSDAQ,150610967850
088790,진도,KOSPI,24434921472
018120,진로발효,KOSDAQ,113883264000
109820,진매트릭스,KOSDAQ,48332926800
086060,진바이오텍,KOSDAQ,35906147790
036890,진성티이씨,KOSDAQ,311100636760
363250,진시스템,KOSDAQ,34967492070
003780,진양산업,KOSPI,80990000000
007370,진양제약,KOSDAQ,69188803365
010640,진양폴리,KOSPI,28250000000
100250,진양홀딩스,KOSPI,178026505020
051630,진양화학,KOSPI,50350000000
272450,진에어,KOSPI,352350000000
285800,진영,KOSDAQ,27316973010
011000,진원생명과학,KOSPI,150321487360
002780,진흥기업,KOSPI,101393806265
002787,진흥기업2우B,KOSPI,2443958320
002785,진흥기업우B,KOSPI,2974546460
025620,차AI헬스케어,KOSPI,192051915150
085660,차바이오텍,KOSDAQ,1122128606250
261780,차백신연구소,KOSDAQ,72267511740
351870,차이커뮤니케이션,KOSDAQ,51004133940
009310,참엔지니어링,KOSPI,17431767041
094850,참좋은여행,KOSDAQ,80920000000
004650,창해에탄올,KOSDAQ,86945772100
278280,천보,KOSDAQ,578935614400
000650,천일고속,KOSPI,448775080000
362320,청담글로벌,KOSDAQ,118939788500
066360,체리부로,KOSDAQ,37977995880
033250,체시스,KOSPI,32704000000
047820,초록뱀미디어,KOSDAQ,117745672950
094360,칩스앤미디어,KOSDAQ,370259367600
016920,카스,KOSDAQ,26758473380
284620,카이노스메드,KOSDAQ,35965517911
035720,카카오,KOSPI,25885970370000
293490,카카오게임즈,KOSDAQ,1302808078610
323410,카카오뱅크,KOSPI,10160343608100
377300,카카오페이,KOSPI,6716713955000
140430,카티스,KOSDAQ,43025268895
042000,카페24,KOSDAQ,779735686100
006380,카프로,KOSPI,618539985360
313760,캐리,KOSDAQ,20307421032
317530,캐리소프트,KOSDAQ,58146417000
071850,캐스텍코리아,KOSDAQ,36439928876
198080,캐프,KOSDAQ,50930712525
210120,캔버스엔,KOSDAQ,35822992484
050110,캠시스,KOSDAQ,29381998964
452300,캡스톤파트너스,KOSDAQ,42782100150
451760,컨텍,KOSDAQ,226037544720
900310,컬러레이,KOSDAQ,37528421550
078340,컴투스,KOSDAQ,396781068250
063080,컴투스홀딩스,KOSDAQ,116734898400
307930,컴퍼니케이,KOSDAQ,107552900000
079190,케스피온,KOSDAQ,19292823542
263700,케어랩스,KOSDAQ,51253488000
214370,케어젠,KOSDAQ,3840622500000
221980,케이디켐,KOSDAQ,41558440000
038530,케이바이오,KOSDAQ,26035728075
001620,케이비아이동국실업,KOSPI,63882199794
192250,케이사인,KOSDAQ,66713660000
431190,케이쓰리아이,KOSDAQ,41549753100
029460,케이씨,KOSPI,376429432350
115500,케이씨에스,KOSDAQ,112800000000
281820,케이씨텍,KOSPI,848303243000
089150,케이씨티,KOSDAQ,45276000000
025880,케이씨피드,KOSDAQ,44297023700
093320,케이아이엔엑스,KOSDAQ,573400000000
093640,케이알엠,KOSDAQ,122339441250
073010,케이에스피,KOSDAQ,178851062500
105330,케이엔더블유,KOSDAQ,86402950640
053080,케이엔솔,KOSDAQ,155867685930
199430,케이엔알시스템,KOSDAQ,340939333000
432470,케이엔에스,KOSDAQ,103416645240
272110,케이엔제이,KOSDAQ,166125676500
039420,케이엘넷,KOSDAQ,67512470350
083550,케이엠,KOSDAQ,45716631110
032500,케이엠더블유,KOSDAQ,597988892490
225430,케이엠제약,KOSDAQ,14584927150
102370,케이옥션,KOSDAQ,99386616500
068100,케이웨더,KOSDAQ,31806764800
106080,케이이엠텍,KOSDAQ,21145870592
455180,케이지에이,KOSDAQ,44038486980
381970,케이카,KOSPI,740612264160
036030,케이티알파,KOSDAQ,239949390285
064820,케이프,KOSDAQ,358769062080
024880,케이피에프,KOSDAQ,111692583360
042040,케이피엠테크,KOSDAQ,40004842670
054410,케이피티유,KOSDAQ,21130578360
258610,케일럼,KOSDAQ,49692655806
274090,켄코아에어로스페이스,KOSDAQ,266662307250
089010,켐트로닉스,KOSDAQ,493447554600
220260,켐트로스,KOSDAQ,183783484440
052400,코나아이,KOSDAQ,655348095000
402030,코난테크놀로지,KOSDAQ,271629489600
391710,코닉오토메이션,KOSDAQ,108895300850
046070,코다코,KOSDAQ,159196994920
047770,코데즈컴바인,KOSDAQ,112392527940
080530,코디,KOSDAQ,56676603375
104540,코렌텍,KOSDAQ,83618739600
027050,코리아나,KOSDAQ,87400000000
007810,코리아써키트,KOSPI,1429055435500
00781K,코리아써키트2우B,KOSPI,9866770410
190650,코리아에셋투자증권,KOSDAQ,45738080000
123410,코리아에프티,KOSDAQ,229410367360
003690,코리안리,KOSPI,2127445658520
036690,코맥스,KOSDAQ,45885746130
049430,코메론,KOSDAQ,122148000000
183300,코미코,KOSDAQ,1005271732400
041960,코미팜,KOSDAQ,550977436710
089890,코세스,KOSDAQ,409648561400
360350,코셈,KOSDAQ,36429889200
082660,코스나인,KOSDAQ,47827617120
192820,코스맥스,KOSPI,2061070834400
044820,코스맥스비티아이,KOSPI,119664855660
222040,코스맥스엔비티,KOSDAQ,66215880000
241710,코스메카코리아,KOSDAQ,715560000000
005070,코스모신소재,KOSPI,1440226490800
005420,코스모화학,KOSPI,543476426200
355150,코스텍시스,KOSDAQ,100975682500
071950,코아스,KOSPI,42645294610
166480,코아스템켐온,KOSDAQ,109706030200
045970,코아시아,KOSDAQ,144468669240
196450,코아시아씨엠,KOSDAQ,35802469780
384470,코어라인소프트,KOSDAQ,74030104500
002020,코오롱,KOSPI,587299440000
138490,코오롱ENP,KOSPI,324520000000
003070,코오롱글로벌,KOSPI,227544433050
102940,코오롱생명과학,KOSDAQ,591146050200
120110,코오롱인더,KOSPI,1257622458700
950160,코오롱티슈진,KOSDAQ,6008575333000
021240,코웨이,KOSPI,5580148720800
056360,코위버,KOSDAQ,49963680000
282880,코윈테크,KOSDAQ,204384173400
121850,코이즈,KOSDAQ,12704880550
448710,코츠테크놀로지,KOSDAQ,100477249900
126730,코칩,KOSDAQ,129762799600
015710,코콤,KOSDAQ,59779005000
052330,코텍,KOSDAQ,165005161810
322780,코퍼스코리아,KOSDAQ,42027137581
036420,콘텐트리중앙,KOSPI,130020579000
200130,콜마비앤에이치,KOSDAQ,360340585500
024720,콜마홀딩스,KOSPI,326500385680
294570,쿠콘,KOSDAQ,291651054800
192400,쿠쿠홀딩스,KOSPI,972625759750
284740,쿠쿠홈시스,KOSPI,502596192000
464490,쿼드메디슨,KOSDAQ,149820462030
317690,퀀타매트릭스,KOSDAQ,88028398870
432720,퀄리타스반도체,KOSDAQ,192769253560
365270,큐라클,KOSDAQ,175636535800
348080,큐라티스,KOSDAQ,89720113018
060280,큐렉소,KOSDAQ,583066958100
372320,큐로셀,KOSDAQ,688435687800
051780,큐로홀딩스,KOSDAQ,28650481950
115180,큐리언트,KOSDAQ,1028591989500
494120,큐리오시스,KOSDAQ,340837569500
445680,큐리옥스바이오시스템즈,KOSDAQ,1686303550500
182360,큐브엔터,KOSDAQ,206190997740
405100,큐알티,KOSDAQ,193064918710
066310,큐에스아이,KOSDAQ,70649752020
016600,큐캐피탈,KOSDAQ,42957553992
355390,크라우드웍스,KOSDAQ,50535798840
264900,크라운제과,KOSPI,107454633000
005740,크라운해태홀딩스,KOSPI,97101649380
259960,크래프톤,KOSPI,11068794538500
096240,크레버스,KOSDAQ,129202888000
040350,크레오에스지,KOSDAQ,102677999372
110790,크리스에프앤씨,KOSDAQ,94192459200
900250,크리스탈신소재,KOSDAQ,91317362796
045520,크린앤사이언스,KOSDAQ,21190000000
214150,클래시스,KOSDAQ,3825530485600
466100,클로봇,KOSDAQ,1564507901400
237880,클리오,KOSDAQ,233843307820
139670,키네마스터,KOSDAQ,33743955900
020120,키다리스튜디오,KOSPI,120271920670
475430,키스트론,KOSDAQ,80941178850
039490,키움증권,KOSPI,8734710666000
054780,키이스트,KOSDAQ,64182694145
256940,킵스파마,KOSDAQ,209615854680
219130,타이거일렉,KOSDAQ,162277253000
336680,탑런토탈솔루션,KOSDAQ,174980644260
360070,탑머티리얼,KOSDAQ,162900860000
065130,탑엔지니어링,KOSDAQ,56494120000
134580,탑코미디어,KOSDAQ,92722294269
014580,태경비케이,KOSPI,124123950000
015890,태경산업,KOSPI,136644406250
006890,태경케미컬,KOSPI,87928000000
023160,태광,KOSDAQ,719475000000
003240,태광산업,KOSPI,832823200000
011280,태림포장,KOSPI,148692474000
323280,태성,KOSDAQ,1200203725500
053620,태양,KOSDAQ,54180000000
004100,태양금속,KOSPI,85144000000
009410,태영건설,KOSPI,510069393692
044490,태웅,KOSDAQ,561207037050
124560,태웅로직스,KOSDAQ,97576443720
001420,태원물산,KOSPI,23598000000
191420,테고사이언스,KOSDAQ,116767209600
950250,테라뷰,KOSDAQ,390695041000
073640,테라사이언스,KOSDAQ,69571715580
066700,테라젠이텍스,KOSDAQ,109042223560
095610,테스,KOSDAQ,992364945200
055490,테이팩스,KOSPI,65678080500
064520,테크엘,KOSDAQ,37080411858
089030,테크윙,KOSDAQ,1800807147000
054450,텔레칩스,KOSDAQ,229283687620
078000,텔코웨어,KOSPI,146640021990
200230,텔콘RF제약,KOSDAQ,68866150665
214420,토니모리,KOSPI,203022503560
393210,토마토시스템,KOSDAQ,80883337920
475960,토모큐브,KOSDAQ,615465958800
215480,토박스코리아,KOSDAQ,19232100000
051360,토비스,KOSDAQ,239146846380
045340,토탈소프트,KOSDAQ,60077440800
108230,톱텍,KOSDAQ,167682510450
079970,투비소프트,KOSDAQ,7646223464
199800,툴젠,KOSDAQ,533612957500
417790,트루엔,KOSDAQ,80920662430
290090,트윔,KOSDAQ,53421124240
026150,특수건설,KOSDAQ,108260862270
464280,티디에스팜,KOSDAQ,51926700000
117730,티로보틱스,KOSDAQ,482517239100
033830,티비씨,KOSDAQ,60700000000
057680,티사이언티픽,KOSDAQ,57925031313
204610,티쓰리,KOSDAQ,113861936800
125020,티씨머티리얼즈,KOSDAQ,138927850750
064760,티씨케이,KOSDAQ,1846839523200
246710,티앤알바이오팹,KOSDAQ,168870120400
340570,티앤엘,KOSDAQ,357632000000
043220,티에스넥스젠,KOSDAQ,27227331360
277880,티에스아이,KOSDAQ,106486926960
131290,티에스이,KOSDAQ,657048882600
019180,티에이치엔,KOSPI,155700000000
425420,티에프이,KOSDAQ,425203240500
484810,티엑스알로보틱스,KOSDAQ,305155571250
131100,티엔엔터테인먼트,KOSDAQ,41469287064
356860,티엘비,KOSDAQ,584058222000
217590,티엠씨,KOSPI,335873496500
363280,티와이홀딩스,KOSPI,127838194380
321550,티움바이오,KOSDAQ,176329644790
091810,티웨이항공,KOSPI,505319988640
004870,티웨이홀딩스,KOSPI,53413169168
425040,티이엠씨,KOSDAQ,174898472400
241790,티이엠씨씨엔에스,KOSDAQ,68818121920
022220,티케이지애강,KOSDAQ,36049026984
104480,티케이케미칼,KOSDAQ,139797177492
081150,티플랙스,KOSDAQ,73654600070
130740,티피씨글로벌,KOSDAQ,23624642505
084730,팅크웨어,KOSDAQ,102873266240
440110,파두,KOSDAQ,1051732476250
034230,파라다이스,KOSPI,1578286947720
288330,파라택시스코리아,KOSDAQ,114565072680
033540,파라텍,KOSDAQ,40280384221
388870,파로스아이바이오,KOSDAQ,146418490920
043200,파루,KOSDAQ,33067213165
214450,파마리서치,KOSDAQ,4420795224000
208340,파멥신,KOSDAQ,233786229820
005690,파미셀,KOSPI,809028674720
177830,파버나인,KOSDAQ,40279443735
037070,파세코,KOSDAQ,148000000000
150900,파수,KOSDAQ,45645295800
037030,파워넷,KOSDAQ,67157781470
047310,파워로직스,KOSDAQ,194037001500
368770,파이버프로,KOSDAQ,429404720750
170790,파이오링크,KOSDAQ,54121454100
049120,파인디앤씨,KOSDAQ,35621590368
038950,파인디지털,KOSDAQ,31755479150
387570,파인메딕스,KOSDAQ,41912955000
441270,파인엠텍,KOSDAQ,372972883500
106240,파인테크닉스,KOSDAQ,33301707060
131760,파인텍,KOSDAQ,32095939837
065690,파커스,KOSDAQ,19879803365
140860,파크시스템스,KOSDAQ,1588200279000
091700,파트론,KOSDAQ,377850000000
032800,판타지오,KOSDAQ,22427044304
318010,팜스빌,KOSDAQ,27594096240
036580,팜스코,KOSPI,86494305765
027710,팜스토리,KOSDAQ,124452342200
004720,팜젠사이언스,KOSPI,89354823140
225590,패션플랫폼,KOSDAQ,22215018642
054300,팬스타엔터프라이즈,KOSDAQ,79051710870
068050,팬엔터테인먼트,KOSDAQ,50680159080
028670,팬오션,KOSPI,2229154865040
222110,팬젠,KOSDAQ,71114418190
271830,팸텍,KOSDAQ,51666833904
010820,퍼스텍,KOSPI,194600032620
016800,퍼시스,KOSPI,511750000000
263750,펄어비스,KOSDAQ,2563489414500
251970,펌텍코리아,KOSDAQ,689440000000
0015S0,페스카로,KOSDAQ,177987486600
001020,페이퍼코리아,KOSPI,109815704121
168360,펨트론,KOSDAQ,340399661160
087010,펩트론,KOSDAQ,5397966525000
090080,평화산업,KOSPI,54023822856
010770,평화홀딩스,KOSPI,55796152790
064800,포니링크,KOSDAQ,103140489486
119500,포메탈,KOSDAQ,64567414400
389140,포바이포,KOSDAQ,95179132450
105760,포스뱅크,KOSDAQ,53811927230
022100,포스코DX,KOSPI,5876142275850
058430,포스코스틸리온,KOSPI,242700000000
009520,포스코엠텍,KOSDAQ,823692665340
047050,포스코인터내셔널,KOSPI,10150744867600
003670,포스코퓨처엠,KOSPI,17380091388000
189690,포시에스,KOSDAQ,56419865985
318020,포인트모바일,KOSDAQ,44469098280
256630,포인트엔지니어링,KOSDAQ,58519045648
331380,포커스에이아이,KOSDAQ,69532695025
208710,포톤,KOSDAQ,35784058380
472850,폰드그룹,KOSDAQ,161557945335
039980,폴라리스AI,KOSDAQ,124742822064
041910,폴라리스AI파마,KOSDAQ,88975590130
234100,폴라리스세원,KOSDAQ,89995098770
041020,폴라리스오피스,KOSDAQ,214316896380
114630,폴라리스우노,KOSDAQ,43885826452
290720,푸드나무,KOSDAQ,67530870075
005670,푸드웰,KOSDAQ,61600000000
094940,푸른기술,KOSDAQ,79767622440
057880,푸른소나무,KOSDAQ,1646884656
007330,푸른저축은행,KOSDAQ,150526344000
017810,풀무원,KOSPI,506622003180
093380,풍강,KOSDAQ,27266903880
023900,풍국주정,KOSDAQ,113400000000
103140,풍산,KOSPI,3673982845800
005810,풍산홀딩스,KOSPI,572366492400
371950,풍원정밀,KOSDAQ,274896707240
370090,퓨런티어,KOSDAQ,137337121500
445180,퓨릿,KOSDAQ,152124313800
220100,퓨쳐켐,KOSDAQ,553957274000
035200,프럼파스트,KOSDAQ,34494941550
334970,프레스티지바이오로직스,KOSDAQ,238700595590
950210,프레스티지바이오파마,KOSPI,733774052550
227100,프로브잇,KOSDAQ,14770119384
321260,프로이천,KOSDAQ,48321231976
053610,프로텍,KOSDAQ,393250000000
468530,프로티나,KOSDAQ,958298448000
303360,프로티아,KOSDAQ,72498720450
377220,프롬바이오,KOSDAQ,33632280000
335810,프리시젼바이오,KOSDAQ,47947352700
053160,프리엠스,KOSDAQ,40200000000
405000,플라즈맵,KOSDAQ,22071053000
041590,플래스크,KOSDAQ,116064014460
367000,플래티어,KOSDAQ,33427004895
075130,플랜티넷,KOSDAQ,39062452000
009810,플레이그램,KOSPI,36908662500
237820,플레이디,KOSDAQ,57786265700
023770,플레이위드,KOSDAQ,28091994300
019570,플루토스,KOSDAQ,17985491256
300080,플리토,KOSDAQ,267553360710
033790,피노,KOSDAQ,350392203150
032580,피델릭스,KOSDAQ,35550704672
051380,피씨디렉트,KOSDAQ,30986945440
241820,피씨엘,KOSDAQ,16803871920
452450,피아이이,KOSDAQ,232133895000
237750,피앤씨테크,KOSDAQ,26148815000
460940,피앤에스로보틱스,KOSDAQ,155486780400
319660,피에스케이,KOSDAQ,1194876952500
031980,피에스케이홀딩스,KOSDAQ,1142806935000
002230,피에스텍,KOSDAQ,217023213200
043370,피에이치에이,KOSDAQ,242550000000
239890,피엔에이치테크,KOSDAQ,50076205200
347740,피엔케이피부임상연구센타,KOSDAQ,74576281360
137400,피엔티,KOSDAQ,891552879300
257370,피엔티엠에스,KOSDAQ,40203128115
147760,피엠티,KOSDAQ,33649783260
128660,피제이메탈,KOSDAQ,74038056465
006140,피제이전자,KOSDAQ,149550000000
376180,피코그램,KOSDAQ,41298309550
304840,피플바이오,KOSDAQ,24943265425
087600,픽셀플러스,KOSDAQ,49652672640
291810,핀텔,KOSDAQ,27853344400
378340,필에너지,KOSDAQ,260559387480
161580,필옵틱스,KOSDAQ,982915374000
347770,핌스,KOSDAQ,24548463108
163730,핑거,KOSDAQ,101967197120
417180,핑거스토리,KOSDAQ,32008688352
086790,하나금융지주,KOSPI,26774943306800
299030,하나기술,KOSDAQ,223857480000
067310,하나마이크론,KOSDAQ,1891777303500
166090,하나머티리얼즈,KOSDAQ,1058105559000
293480,하나제약,KOSPI,184127720560
039130,하나투어,KOSPI,708664389000
136480,하림,KOSDAQ,318098057490
003380,하림지주,KOSDAQ,1243262393100
450330,하스,KOSDAQ,47565557830
101670,하이드로리튬,KOSDAQ,102056223480
365590,하이딥,KOSDAQ,114075152070
149980,하이로닉,KOSDAQ,94645307670
013030,하이록코리아,KOSDAQ,374226979200
352820,하이브,KOSPI,14410169764000
126700,하이비젼시스템,KOSDAQ,240568003200
071090,하이스틸,KOSPI,70771105855
160190,하이젠알앤엠,KOSDAQ,1834747200000
221840,하이즈항공,KOSDAQ,40393211760
106190,하이텍팜,KOSDAQ,119410532790
000080,하이트진로,KOSPI,1256092973010
000087,하이트진로2우B,KOSPI,16341795480
000140,하이트진로홀딩스,KOSPI,223713214600
065650,하이퍼코퍼레이션,KOSDAQ,25683626016
066130,하츠,KOSDAQ,54784000000
152550,한국ANKOR유전,KOSPI,15334380000
004590,한국가구,KOSDAQ,78900000000
036460,한국가스공사,KOSPI,3609438300000
039340,한국경제TV,KOSDAQ,122400000000
005430,한국공항,KOSPI,204863168500
071050,한국금융지주,KOSPI,9863500584000
034950,한국기업평가,KOSDAQ,441337960800
010040,한국내화,KOSPI,83366135860
025540,한국단자,KOSPI,752556000000
222980,한국맥널티,KOSDAQ,33535708320
010100,한국무브넥스,KOSPI,168086318400
256840,한국비엔씨,KOSDAQ,327953478370
219750,한국비티비,KOSDAQ,53650045700
004090,한국석유,KOSPI,187872976000
025550,한국선재,KOSDAQ,84196213200
002200,한국수출포장,KOSPI,124000000000
002960,한국쉘석유,KOSPI,569400000000
017890,한국알콜,KOSDAQ,217627966380
000240,한국앤컴퍼니,KOSPI,2577491766000
080720,한국유니온제약,KOSDAQ,21562456300
123890,한국자산신탁,KOSPI,303487336480
015760,한국전력,KOSPI,34537667342600
041460,한국전자인증,KOSDAQ,72770000000
006200,한국전자홀딩스,KOSPI,29719991360
101680,한국정밀기계,KOSDAQ,33405900000
039740,한국정보공학,KOSDAQ,24736754745
053300,한국정보인증,KOSDAQ,251677270730
025770,한국정보통신,KOSDAQ,284950902310
027970,한국제지,KOSPI,151191698415
023350,한국종합기술,KOSPI,50808000000
025890,한국주강,KOSPI,21713777280
000970,한국주철관,KOSPI,152307340000
104700,한국철강,KOSPI,360490500000
062970,한국첨단소재,KOSDAQ,54304123980
017960,한국카본,KOSPI,1873895117200
023760,한국캐피탈,KOSDAQ,245859859704
054040,한국컴퓨터,KOSDAQ,77142192000
161890,한국콜마,KOSPI,1517806451100
021650,한국큐빅,KOSDAQ,39323104015
161390,한국타이어앤테크놀로지,KOSPI,7655479264200
034830,한국토지신탁,KOSPI,303492054460
007280,한국특강,KOSPI,86354901620
032300,한국파마,KOSDAQ,134697757350
037230,한국팩키지,KOSDAQ,54564398737
448900,한국피아이엠,KOSDAQ,513381073500
047810,한국항공우주,KOSPI,16239352826200
123690,한국화장품,KOSPI,165821760000
003350,한국화장품제조,KOSPI,216176400000
030520,한글과컴퓨터,KOSDAQ,557343099200
052600,한네트,KOSDAQ,41860594000
011500,한농화성,KOSPI,243625114360
002390,한독,KOSPI,149059062390
256150,한독크린텍,KOSDAQ,43486100000
092460,한라IMS,KOSDAQ,301301464800
125490,한라캐스트,KOSDAQ,717636240320
053690,한미글로벌,KOSPI,196688022500
042700,한미반도체,KOSPI,17156196000000
008930,한미사이언스,KOSPI,2520228617500
128940,한미약품,KOSPI,5591997571500
452190,한빛레이저,KOSDAQ,103513847510
047080,한빛소프트,KOSDAQ,29762012038
009240,한샘,KOSPI,1049613188800
452280,한선엔지니어링,KOSDAQ,176369071500
020000,한섬,KOSPI,335444317650
003680,한성기업,KOSPI,33158810100
066980,한성크린텍,KOSDAQ,63464722750
105630,한세실업,KOSPI,561200000000
069640,한세엠케이,KOSPI,27869644244
016450,한세예스24홀딩스,KOSPI,164000000000
009180,한솔로지스틱스,KOSPI,77991635250
114810,한솔아이원스,KOSDAQ,319385753580
070590,한솔인티큐브,KOSDAQ,27897837210
213500,한솔제지,KOSPI,191594636800
014680,한솔케미칼,KOSPI,2794125567500
004710,한솔테크닉스,KOSPI,182705205820
004150,한솔홀딩스,KOSPI,123079860000
025750,한솔홈데코,KOSPI,50353218125
042520,한스바이오메드,KOSDAQ,330763032750
004960,한신공영,KOSPI,109458840920
011700,한신기계,KOSPI,101394221875
430690,한싹,KOSDAQ,49246878040
078350,한양디지텍,KOSDAQ,383396207300
045100,한양이엔지,KOSDAQ,417600000000
001750,한양증권,KOSPI,235350593660
018880,한온시스템,KOSPI,3294302791920
009420,한올바이오파마,KOSPI,2478818273100
320000,한울반도체,KOSDAQ,66781364720
091440,한울소재과학,KOSDAQ,85127908200
276730,한울앤제주,KOSDAQ,28396103854
014130,한익스프레스,KOSPI,34680000000
024740,한일단조,KOSDAQ,77801520885
005860,한일사료,KOSDAQ,117817018150
300720,한일시멘트,KOSPI,1259093978080
002220,한일철강,KOSPI,116267438300
003300,한일홀딩스,KOSPI,494559459360
007770,한일화학,KOSDAQ,28009800000
051600,한전KPS,KOSPI,2385000000000
052690,한전기술,KOSPI,4334148000000
130660,한전산업,KOSPI,357296000000
198940,한주라이트메탈,KOSDAQ,31605458136
058450,한주에이알티,KOSDAQ,13832035635
107640,한중엔시에스,KOSDAQ,408375817300
002320,한진,KOSPI,297996795600
003480,한진중공업홀딩스,KOSPI,139380712640
180640,한진칼,KOSPI,8298551279700
005110,한창,KOSPI,26467434378
079170,한창산업,KOSDAQ,33280000000
009460,한창제지,KOSPI,30669087804
372910,한컴라이프케어,KOSPI,79702289280
054920,한컴위드,KOSDAQ,124155156400
457370,한켐,KOSDAQ,73849632800
002680,한탑,KOSDAQ,22751026496
098070,한텍,KOSDAQ,391464163200
000880,한화,KOSPI,10231867327500
00088K,한화3우B,KOSPI,1040078037600
452260,한화갤러리아,KOSPI,408074479050
489790,한화비전,KOSPI,2751617255000
088350,한화생명,KOSPI,2818379850000
000370,한화손해보험,KOSPI,642064032500
009830,한화솔루션,KOSPI,5088019065600
272210,한화시스템,KOSPI,18230721038500
012450,한화에어로스페이스,KOSPI,66723040894000
082740,한화엔진,KOSPI,4447732668600
042660,한화오션,KOSPI,45624954366600
003530,한화투자증권,KOSPI,1102775563500
195870,해성디에스,KOSPI,948600000000
034810,해성산업,KOSDAQ,275431010220
059270,해성에어로보틱스,KOSDAQ,132978711090
076610,해성옵틱스,KOSDAQ,34631307568
101530,해태제과식품,KOSPI,197994389600
220180,핸디소프트,KOSDAQ,45133568012
143210,핸즈코퍼레이션,KOSPI,25310239279
900270,헝셩그룹,KOSDAQ,45148702400
214180,헥토이노베이션,KOSDAQ,206204734290
234340,헥토파이낸셜,KOSDAQ,222133430400
084990,헬릭스미스,KOSDAQ,269642862450
187660,현대ADM,KOSDAQ,131455019610
000720,현대건설,KOSPI,11124440923500
170030,현대공업,KOSDAQ,98636200000
453340,현대그린푸드,KOSPI,492290190000
086280,현대글로비스,KOSPI,19950000000000
064350,현대로템,KOSPI,23956733313500
079430,현대리바트,KOSPI,134095391460
012330,현대모비스,KOSPI,40875028641500
319400,현대무벡스,KOSDAQ,3112960290050
048410,현대바이오,KOSDAQ,511898316800
052260,현대바이오랜드,KOSDAQ,125550000000
069960,현대백화점,KOSPI,2140685709800
004560,현대비앤지스틸,KOSPI,182755189320
016790,현대사료,KOSDAQ,187340898626
004310,현대약품,KOSPI,337920000000
041440,현대에버다임,KOSDAQ,146552421920
039010,현대에이치티,KOSDAQ,72277500000
017800,현대엘리베이터,KOSPI,3428402164500
307950,현대오토에버,KOSPI,13492599144000
011210,현대위아,KOSPI,2398606320600
090850,현대이지웰,KOSDAQ,117900682365
004020,현대제철,KOSPI,4283609698500
005440,현대지에프홀딩스,KOSPI,1320509429470
005380,현대차,KOSPI,86407777252000
005387,현대차2우B,KOSPI,9440261100000
005389,현대차3우B,KOSPI,607464972000
001500,현대차증권,KOSPI,513214265200
011760,현대코퍼레이션,KOSPI,285745665600
227840,현대코퍼레이션홀딩스,KOSPI,108845998560
126560,현대퓨처넷,KOSPI,344384203125
001450,현대해상,KOSPI,2378040000000
057050,현대홈쇼핑,KOSPI,630000000000
460930,현대힘스,KOSDAQ,692458084500
092300,현우산업,KOSDAQ,58670086470
138360,협진,KOSDAQ,92058916596
011080,형지I&C,KOSDAQ,31319751438
308100,형지글로벌,KOSDAQ,32262899744
093240,형지엘리트,KOSPI,63036805278
003010,혜인,KOSPI,65979156930
111110,호전실업,KOSPI,71257600000
008770,호텔신라,KOSPI,1815225596250
064240,홈캐스트,KOSDAQ,62052319252
039610,화성밸브,KOSDAQ,86406320000
378850,화승알앤에이,KOSPI,65527999350
